slover,instance,track,cpu-time,memory,status,score
u-TOKSIA-parallel,2019/B-2-stb_287_202,SE-PR,0.61901,382412,COMPLETED,1
u-TOKSIA-parallel,2019/T-2-afinput_exp_cycles_depvary_step4_batch_yyy02,SE-PR,0.518303,428048,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09,SE-PR,1.69037,531104,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-WS_300_16_70_30,SE-PR,2.92657,394888,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_depvary_step4_batch_yyy04,SE-PR,1.0871,467856,COMPLETED,1
u-TOKSIA-parallel,2019/T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,SE-PR,3.03902,606032,COMPLETED,1
u-TOKSIA-parallel,2019/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07,SE-PR,0.352402,362440,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,SE-PR,1.00941,467052,COMPLETED,1
u-TOKSIA-parallel,2019/n320p5q2_n,SE-PR,6.95343,462196,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,SE-PR,0.594531,384928,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01,SE-PR,0.728283,446480,COMPLETED,1
u-TOKSIA-parallel,2019/C-1-stb_373_251,SE-PR,0.0770141,0,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_430_209,SE-PR,5.2034,401856,COMPLETED,1
u-TOKSIA-parallel,2019/n256p3q08n,SE-PR,4.93095,433612,COMPLETED,1
u-TOKSIA-parallel,2019/A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,SE-PR,0.981617,459928,COMPLETED,1
u-TOKSIA-parallel,2019/T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,SE-PR,2.85652,592968,COMPLETED,1
u-TOKSIA-parallel,2019/B-2-stb_625_161,SE-PR,0.0861459,0,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-grd_8034_1_2,SE-PR,0.985707,454248,COMPLETED,1
u-TOKSIA-parallel,2019/B-2-WS_200_20_90_50,SE-PR,0.349052,382208,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,SE-PR,0.783399,448572,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_522_11,SE-PR,0.15263,382492,COMPLETED,1
u-TOKSIA-parallel,2019/A-2-WS_300_16_70_30,SE-PR,2.95793,394888,COMPLETED,1
u-TOKSIA-parallel,2019/C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,SE-PR,1.77196,536456,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_380_405,SE-PR,16.7967,410704,COMPLETED,1
u-TOKSIA-parallel,2019/A-2-afinput_exp_cycles_depvary_step4_batch_yyy03,SE-PR,0.464231,377076,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,SE-PR,0.756121,448572,COMPLETED,1
u-TOKSIA-parallel,2019/Small-result-b28,SE-PR,0.208288,40904,COMPLETED,1
u-TOKSIA-parallel,2019/A-1-stb_291_2,SE-PR,0.10877,0,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_428_430,SE-PR,17.81,409876,COMPLETED,1
u-TOKSIA-parallel,2019/Medium-result-b2,SE-PR,0.39635,406620,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,SE-PR,0.836975,452840,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,SE-PR,1.02996,467052,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,SE-PR,0.836229,450852,COMPLETED,1
u-TOKSIA-parallel,2019/T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,SE-PR,2.61117,578480,COMPLETED,1
u-TOKSIA-parallel,2019/C-1-ER_100_100_3,SE-PR,0.0711299,0,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,SE-PR,1.31782,477332,COMPLETED,1
u-TOKSIA-parallel,2019/A-2-stb_547_485,SE-PR,1.13661,386520,COMPLETED,1
u-TOKSIA-parallel,2019/Medium-result-b23,SE-PR,0.507417,413968,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,SE-PR,0.883678,452840,COMPLETED,1
u-TOKSIA-parallel,2019/C-2-stb_304_352,SE-PR,29.3327,415064,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,SE-PR,0.949538,462844,COMPLETED,1
u-TOKSIA-parallel,2019/A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,SE-PR,2.60903,578480,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10,SE-PR,1.95316,541292,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_390_450,SE-PR,7.14843,401800,COMPLETED,1
u-TOKSIA-parallel,2019/B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08,SE-PR,0.32754,365972,COMPLETED,1
u-TOKSIA-parallel,2019/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,SE-PR,0.618675,426568,COMPLETED,1
u-TOKSIA-parallel,2019/A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,SE-PR,2.81694,592968,COMPLETED,1
u-TOKSIA-parallel,2019/A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,SE-PR,0.637132,426568,COMPLETED,1
u-TOKSIA-parallel,2019/T-2-grd_3434_3_2,SE-PR,0.571118,377784,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_763_492,SE-PR,7.20613,401824,COMPLETED,1
u-TOKSIA-parallel,2019/C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,SE-PR,2.88282,592968,COMPLETED,1
u-TOKSIA-parallel,2019/B-2-stb_330_291,SE-PR,0.547828,382608,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_590_330,SE-PR,0.243943,382604,COMPLETED,1
u-TOKSIA-parallel,2019/C-1-WS_200_28_70_10,SE-PR,1.84508,392284,COMPLETED,1
u-TOKSIA-parallel,2019/n256p5q2_e,SE-PR,0.164782,386548,COMPLETED,1
u-TOKSIA-parallel,2019/C-1-stb_463_93,SE-PR,0.0623889,0,COMPLETED,1
u-TOKSIA-parallel,2019/Medium-result-b24,SE-PR,0.322017,352308,COMPLETED,1
u-TOKSIA-parallel,2019/C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07,SE-PR,3.0086,606032,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,SE-PR,1.21672,478684,COMPLETED,1
u-TOKSIA-parallel,2019/Medium-result-b16,SE-PR,0.275041,399256,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,SE-PR,1.267,477332,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_339_393,SE-PR,0.199998,382952,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_696_368,SE-PR,1.13678,386512,COMPLETED,1
u-TOKSIA-parallel,2019/B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09,SE-PR,2.51336,578480,COMPLETED,1
u-TOKSIA-parallel,2019/T-4-grd_8020_3_4,SE-PR,2.9085,594400,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,SE-PR,1.2902,439620,COMPLETED,1
u-TOKSIA-parallel,2019/B-2-stb_291_2,SE-PR,0.131055,382520,COMPLETED,1
u-TOKSIA-parallel,2019/C-2-afinput_exp_cycles_depvary_step3_batch_yyy08,SE-PR,0.964741,463136,COMPLETED,1
u-TOKSIA-parallel,2019/A-1-ER_100_100_1,SE-PR,0.062823,0,COMPLETED,1
u-TOKSIA-parallel,2019/T-2-stb_339_81,SE-PR,0.157324,382592,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-grd_8034_1_2,SE-PR,1.02101,454248,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_depvary_step3_batch_yyy08,SE-PR,1.00842,463136,COMPLETED,1
u-TOKSIA-parallel,2019/A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04,SE-PR,0.493718,418084,COMPLETED,1
u-TOKSIA-parallel,2019/A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,SE-PR,3.12224,606032,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_457_193,SE-PR,10.5237,415680,COMPLETED,1
u-TOKSIA-parallel,2019/T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03,SE-PR,0.301238,107384,COMPLETED,1
u-TOKSIA-parallel,2019/T-3-afinput_exp_cycles_depvary_step4_batch_yyy05,SE-PR,1.13247,473324,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09,SE-PR,0.860281,454340,COMPLETED,1
u-TOKSIA-parallel,2019/Medium-result-b17,SE-PR,0.34914,414100,COMPLETED,1
u-TOKSIA-parallel,2019/A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,SE-PR,0.971609,462844,COMPLETED,1
u-TOKSIA-parallel,2019/A-2-afinput_exp_cycles_depvary_step4_batch_yyy01,SE-PR,0.517689,417616,COMPLETED,1
u-TOKSIA-parallel,2019/B-3-stb_767_429,SE-PR,0.725079,382604,COMPLETED,1
u-TOKSIA-parallel,2019/C-2-afinput_exp_cycles_depvary_step4_batch_yyy05,SE-PR,1.13097,473324,COMPLETED,1
u-TOKSIA,2021/be_7_3_10,SE-PR,600.021,13901272,TIMEOUT,0
u-TOKSIA,2021/be_8_5_10,SE-PR,600.078,2809520,TIMEOUT,0
u-TOKSIA,2021/e_5_6_8,SE-PR,59.8495,1165640,COMPLETED,1
u-TOKSIA,2021/be_8_6_6,SE-PR,600.083,2974136,TIMEOUT,0
u-TOKSIA,2021/be_8_2_6,SE-PR,601.242,45434672,TIMEOUT,0
u-TOKSIA,2021/be_6_6_8,SE-PR,337.055,3652272,COMPLETED,1
u-TOKSIA,2021/e_7_10_8,SE-PR,600.048,12666008,TIMEOUT,0
u-TOKSIA,2021/b_7_8_8,SE-PR,600.056,16797544,TIMEOUT,0
u-TOKSIA,2021/e_8_8_7,SE-PR,600.091,3022132,TIMEOUT,0
u-TOKSIA,2021/e_5_4_10,SE-PR,66.9733,1135804,COMPLETED,1
u-TOKSIA,2021/e_8_2_9,SE-PR,600.09,46451008,TIMEOUT,0
u-TOKSIA,2021/b_7_6_9,SE-PR,600.046,18328812,TIMEOUT,0
u-TOKSIA,2021/be_9_8_10,SE-PR,600.2,5801256,TIMEOUT,0
u-TOKSIA,2021/b_9_2_10,SE-PR,600.179,5002320,TIMEOUT,0
u-TOKSIA,2021/e_9_2_7,SE-PR,600.149,4852928,TIMEOUT,0
u-TOKSIA,2021/be_7_2_8,SE-PR,600.019,14495160,TIMEOUT,0
u-TOKSIA,2021/e_8_3_10,SE-PR,600.103,5978424,TIMEOUT,0
u-TOKSIA,2021/b_5_6_10,SE-PR,215.68,1436988,COMPLETED,1
u-TOKSIA,2021/e_6_4_8,SE-PR,111.237,3286780,COMPLETED,1
u-TOKSIA,2021/be_7_10_6,SE-PR,600.048,15650552,TIMEOUT,0
u-TOKSIA,2021/b_9_4_6,SE-PR,600.167,5375892,TIMEOUT,0
u-TOKSIA,2021/b_5_5_10,SE-PR,266.931,1423748,COMPLETED,1
u-TOKSIA,2021/e_10_7_10,SE-PR,600.411,10409496,TIMEOUT,0
u-TOKSIA,2021/be_5_8_10,SE-PR,96.5893,1364080,COMPLETED,1
u-TOKSIA,2021/b_9_8_7,SE-PR,600.217,6253936,TIMEOUT,0
u-TOKSIA,2021/be_6_2_7,SE-PR,169.256,3818268,COMPLETED,1
u-TOKSIA,2021/be_8_10_7,SE-PR,600.097,3194748,TIMEOUT,0
u-TOKSIA,2021/b_10_3_10,SE-PR,600.363,9816892,TIMEOUT,0
u-TOKSIA,2021/b_6_6_6,SE-PR,250.686,4708868,COMPLETED,1
u-TOKSIA,2021/be_5_4_6,SE-PR,74.8907,1172568,COMPLETED,1
u-TOKSIA,2021/e_9_4_8,SE-PR,600.188,5075032,TIMEOUT,0
u-TOKSIA,2021/e_10_3_10,SE-PR,600.32,9221276,TIMEOUT,0
u-TOKSIA,2021/b_6_7_10,SE-PR,246.069,4731360,COMPLETED,1
u-TOKSIA,2021/b_5_1_10,SE-PR,76.6582,1171716,COMPLETED,1
u-TOKSIA,2021/be_9_6_7,SE-PR,600.218,5735220,TIMEOUT,0
u-TOKSIA,2021/e_8_6_9,SE-PR,600.107,2962748,TIMEOUT,0
u-TOKSIA,2021/be_6_8_10,SE-PR,195.521,3869088,COMPLETED,1
u-TOKSIA,2021/be_7_10_10,SE-PR,600.041,16288632,TIMEOUT,0
u-TOKSIA,2021/be_7_1_10,SE-PR,528.584,12844988,COMPLETED,1
u-TOKSIA,2021/be_9_8_7,SE-PR,600.23,5627604,TIMEOUT,0
u-TOKSIA,2021/b_9_6_6,SE-PR,600.196,5590740,TIMEOUT,0
u-TOKSIA,2021/e_9_9_10,SE-PR,600.221,5731208,TIMEOUT,0
u-TOKSIA,2021/e_5_6_6,SE-PR,67.2358,1162480,COMPLETED,1
u-TOKSIA,2021/e_8_4_6,SE-PR,600.103,43793612,TIMEOUT,0
u-TOKSIA,2021/e_10_4_10,SE-PR,600.35,9592264,TIMEOUT,0
u-TOKSIA,2021/e_6_2_9,SE-PR,83.5179,3432704,COMPLETED,1
u-TOKSIA,2021/be_5_5_10,SE-PR,94.5274,1292912,COMPLETED,1
u-TOKSIA,2021/e_9_8_9,SE-PR,600.197,5796632,TIMEOUT,0
u-TOKSIA,2021/e_6_6_9,SE-PR,130.198,3692896,COMPLETED,1
u-TOKSIA,2021/b_9_8_6,SE-PR,600.237,6248708,TIMEOUT,0
u-TOKSIA,2021/b_10_6_10,SE-PR,600.408,11121192,TIMEOUT,0
u-TOKSIA,2021/e_7_6_9,SE-PR,464.639,13343152,COMPLETED,1
u-TOKSIA,2021/b_5_10_10,SE-PR,125.937,1502152,COMPLETED,1
u-TOKSIA,2021/e_9_2_8,SE-PR,600.237,6373188,TIMEOUT,0
u-TOKSIA,2021/e_7_4_7,SE-PR,440.836,12548028,COMPLETED,1
u-TOKSIA,2021/e_8_10_7,SE-PR,600.126,3091300,TIMEOUT,0
u-TOKSIA,2021/b_7_10_6,SE-PR,600.056,15191372,TIMEOUT,0
u-TOKSIA,2021/e_5_3_10,SE-PR,38.2829,1119768,COMPLETED,1
u-TOKSIA,2021/b_10_7_10,SE-PR,600.436,12230700,TIMEOUT,0
u-TOKSIA,2021/b_8_8_10,SE-PR,600.107,3194484,TIMEOUT,0
u-TOKSIA,2021/be_7_10_9,SE-PR,600.043,13605892,TIMEOUT,0
u-TOKSIA,2021/be_5_6_9,SE-PR,121.159,1333140,COMPLETED,1
u-TOKSIA,2021/be_7_8_6,SE-PR,600.036,14567452,TIMEOUT,0
u-TOKSIA,2021/b_8_2_9,SE-PR,600.069,3116084,TIMEOUT,0
u-TOKSIA,2021/e_6_1_10,SE-PR,57.4439,3076160,COMPLETED,1
u-TOKSIA,2021/e_8_2_10,SE-PR,600.097,42512028,TIMEOUT,0
u-TOKSIA,2021/b_5_6_8,SE-PR,116.893,1441356,COMPLETED,1
u-TOKSIA,2021/b_8_10_7,SE-PR,600.133,3390412,TIMEOUT,0
u-TOKSIA,2021/b_7_10_10,SE-PR,600.037,18747388,TIMEOUT,0
u-TOKSIA,2021/b_6_6_7,SE-PR,600.015,4689816,TIMEOUT,0
u-TOKSIA,2021/b_5_8_6,SE-PR,111.341,1475660,COMPLETED,1
u-TOKSIA,2021/b_6_8_8,SE-PR,295.326,4747820,COMPLETED,1
u-TOKSIA,2021/e_10_8_10,SE-PR,600.4,10734088,TIMEOUT,0
u-TOKSIA,2021/be_8_2_9,SE-PR,600.096,49557128,TIMEOUT,0
u-TOKSIA,2021/be_8_1_10,SE-PR,601.033,47825420,TIMEOUT,0
u-TOKSIA,2021/b_8_2_8,SE-PR,600.085,4587196,TIMEOUT,0
u-TOKSIA,2021/be_5_8_9,SE-PR,86.4407,1231696,COMPLETED,1
u-TOKSIA,2021/b_5_4_7,SE-PR,100.318,1403180,COMPLETED,1
u-TOKSIA,2021/be_5_6_8,SE-PR,209.029,1325160,COMPLETED,1
u-TOKSIA,2021/e_5_10_6,SE-PR,73.5276,1210932,COMPLETED,1
u-TOKSIA,2021/e_5_6_7,SE-PR,59.1706,1170360,COMPLETED,1
u-TOKSIA,2021/b_9_4_8,SE-PR,600.175,5252160,TIMEOUT,0
u-TOKSIA,2021/be_9_1_10,SE-PR,600.17,4688076,TIMEOUT,0
u-TOKSIA,2021/b_5_6_7,SE-PR,131.073,1442780,COMPLETED,1
u-TOKSIA,2021/e_6_10_6,SE-PR,298.84,3813252,COMPLETED,1
u-TOKSIA,2021/be_8_10_9,SE-PR,600.119,3892480,TIMEOUT,0
u-TOKSIA,2021/be_6_4_8,SE-PR,208.364,4123236,COMPLETED,1
u-TOKSIA,2021/b_5_2_10,SE-PR,88.6377,1302380,COMPLETED,1
u-TOKSIA,2021/be_7_2_7,SE-PR,588.435,13205904,COMPLETED,1
u-TOKSIA,2021/be_5_2_7,SE-PR,72.7486,1156336,COMPLETED,1
u-TOKSIA,2021/b_6_9_10,SE-PR,464.745,4844312,COMPLETED,1
u-TOKSIA,2021/e_7_4_9,SE-PR,600.03,12478120,TIMEOUT,0
u-TOKSIA,2021/e_9_4_10,SE-PR,600.175,5735700,TIMEOUT,0
u-TOKSIA,2021/e_9_10_9,SE-PR,600.222,5682452,TIMEOUT,0
u-TOKSIA,2021/b_7_8_9,SE-PR,600.067,18610116,TIMEOUT,0
u-TOKSIA,2021/b_8_10_6,SE-PR,600.128,3472948,TIMEOUT,0
u-TOKSIA,2021/be_8_6_9,SE-PR,600.08,2937352,TIMEOUT,0
u-TOKSIA,2021/be_10_5_10,SE-PR,600.356,10212612,TIMEOUT,0
u-TOKSIA,2021/b_9_10_6,SE-PR,600.222,7827768,TIMEOUT,0
u-TOKSIA,2021/be_9_8_9,SE-PR,600.207,9760016,TIMEOUT,0
u-TOKSIA,2021/e_10_9_10,SE-PR,600.39,11057132,TIMEOUT,0
u-TOKSIA,2021/e_9_6_10,SE-PR,600.204,5431972,TIMEOUT,0
u-TOKSIA,2021/be_6_5_10,SE-PR,373.871,4123252,COMPLETED,1
u-TOKSIA,2021/b_6_4_7,SE-PR,451.545,4538100,COMPLETED,1
u-TOKSIA,2021/b_8_5_10,SE-PR,600.117,3015108,TIMEOUT,0
u-TOKSIA,2021/e_7_2_6,SE-PR,422.862,12474744,COMPLETED,1
u-TOKSIA,2021/e_7_6_7,SE-PR,600.027,12866904,TIMEOUT,0
u-TOKSIA,2021/b_8_4_9,SE-PR,600.099,2897268,TIMEOUT,0
u-TOKSIA,2021/b_7_2_10,SE-PR,600.022,13841244,TIMEOUT,0
u-TOKSIA,2021/e_7_10_6,SE-PR,600.046,13650908,TIMEOUT,0
u-TOKSIA,2021/be_6_6_7,SE-PR,360.126,4211384,COMPLETED,1
u-TOKSIA,2021/e_6_4_7,SE-PR,160.99,3586648,COMPLETED,1
u-TOKSIA,2021/be_7_2_10,SE-PR,600.036,13308932,TIMEOUT,0
u-TOKSIA,2021/e_7_7_10,SE-PR,557.883,12442132,COMPLETED,1
u-TOKSIA,2021/be_6_10_9,SE-PR,243.777,4469056,COMPLETED,1
u-TOKSIA,2021/be_6_6_6,SE-PR,205.912,4233508,COMPLETED,1
u-TOKSIA,2021/e_8_6_6,SE-PR,600.136,4774128,TIMEOUT,0
u-TOKSIA,2021/b_8_6_8,SE-PR,600.08,3021552,TIMEOUT,0
u-TOKSIA,2021/e_8_8_9,SE-PR,600.102,3197280,TIMEOUT,0
u-TOKSIA,2021/be_8_6_7,SE-PR,600.107,2923664,TIMEOUT,0
u-TOKSIA,2021/e_7_4_6,SE-PR,506.366,12990652,COMPLETED,1
u-TOKSIA,2021/b_7_5_10,SE-PR,600.054,18127352,TIMEOUT,0
u-TOKSIA,2021/b_8_8_7,SE-PR,600.117,3316708,TIMEOUT,0
u-TOKSIA,2021/e_6_8_6,SE-PR,250.799,3738904,COMPLETED,1
u-TOKSIA,2021/b_10_10_10,SE-PR,600.481,14066276,TIMEOUT,0
u-TOKSIA,2021/e_6_6_6,SE-PR,219.068,3561060,COMPLETED,1
u-TOKSIA,2021/b_8_10_10,SE-PR,600.096,3964236,TIMEOUT,0
u-TOKSIA,2021/e_9_6_6,SE-PR,600.207,5536760,TIMEOUT,0
u-TOKSIA,2021/b_8_9_10,SE-PR,600.091,3194932,TIMEOUT,0
u-TOKSIA,2021/b_7_8_6,SE-PR,600.043,18566732,TIMEOUT,0
u-TOKSIA,2021/e_6_8_8,SE-PR,245.526,3729916,COMPLETED,1
u-TOKSIA,2021/e_7_8_9,SE-PR,600.05,13400816,TIMEOUT,0
u-TOKSIA,2021/e_9_4_9,SE-PR,600.158,4996756,TIMEOUT,0
u-TOKSIA,2021/e_6_4_9,SE-PR,91.7494,3373176,COMPLETED,1
u-TOKSIA,2021/be_6_2_6,SE-PR,175.08,1253764,COMPLETED,1
u-TOKSIA,2021/be_10_3_10,SE-PR,600.355,9704092,TIMEOUT,0
u-TOKSIA,2021/e_6_10_7,SE-PR,127.44,3542204,COMPLETED,1
u-TOKSIA,2021/e_5_1_10,SE-PR,19.5457,1052744,COMPLETED,1
u-TOKSIA,2021/b_8_8_9,SE-PR,600.122,3193216,TIMEOUT,0
u-TOKSIA,2021/e_6_10_9,SE-PR,340.356,3791640,COMPLETED,1
u-TOKSIA,2021/be_6_2_10,SE-PR,179.574,3708884,COMPLETED,1
u-TOKSIA,2021/e_7_4_8,SE-PR,496.506,12522268,COMPLETED,1
u-TOKSIA,2021/e_8_9_10,SE-PR,600.117,3135648,TIMEOUT,0
u-TOKSIA,2021/be_9_6_9,SE-PR,600.182,5403196,TIMEOUT,0
u-TOKSIA,2021/be_8_4_8,SE-PR,600.091,2736088,TIMEOUT,0
u-TOKSIA,2021/be_6_4_10,SE-PR,169.84,3728596,COMPLETED,1
u-TOKSIA,2021/b_8_6_6,SE-PR,600.123,3231276,TIMEOUT,0
u-TOKSIA,2021/be_5_6_7,SE-PR,76.4945,1166076,COMPLETED,1
u-TOKSIA,2021/b_9_8_9,SE-PR,600.241,6476904,TIMEOUT,0
u-TOKSIA,2021/e_9_10_7,SE-PR,600.187,6036920,TIMEOUT,0
u-TOKSIA,2021/be_8_8_8,SE-PR,600.106,4514136,TIMEOUT,0
u-TOKSIA,2021/b_7_2_9,SE-PR,600.037,16607112,TIMEOUT,0
u-TOKSIA,2021/b_7_7_10,SE-PR,600.038,16709540,TIMEOUT,0
u-TOKSIA,2021/be_7_7_10,SE-PR,600.059,16003652,TIMEOUT,0
u-TOKSIA,2021/be_7_6_9,SE-PR,600.039,14808796,TIMEOUT,0
u-TOKSIA,2021/b_6_8_9,SE-PR,262.194,4788340,COMPLETED,1
u-TOKSIA,2021/b_5_10_6,SE-PR,265.211,1395348,COMPLETED,1
u-TOKSIA,2021/e_7_2_10,SE-PR,241.023,11251152,COMPLETED,1
u-TOKSIA,2021/b_7_4_8,SE-PR,600.03,17770696,TIMEOUT,0
u-TOKSIA,2021/be_10_8_10,SE-PR,600.434,11868100,TIMEOUT,0
u-TOKSIA,2021/e_8_2_8,SE-PR,600.065,5474116,TIMEOUT,0
u-TOKSIA,2021/e_8_10_6,SE-PR,600.125,5804540,TIMEOUT,0
u-TOKSIA,2021/be_9_2_8,SE-PR,600.146,4852632,TIMEOUT,0
u-TOKSIA,2021/b_9_2_7,SE-PR,600.189,4827684,TIMEOUT,0
u-TOKSIA,2021/b_9_6_9,SE-PR,602.215,5692032,TIMEOUT,0
u-TOKSIA,2021/be_6_4_7,SE-PR,210.818,4009220,COMPLETED,1
u-TOKSIA,2021/b_6_10_10,SE-PR,227.174,4285448,COMPLETED,1
u-TOKSIA,2021/e_7_2_7,SE-PR,234.57,11487516,COMPLETED,1
u-TOKSIA,2021/e_8_8_10,SE-PR,600.083,3028400,TIMEOUT,0
u-TOKSIA,2021/be_5_3_10,SE-PR,75.2337,1246732,COMPLETED,1
u-TOKSIA,2021/be_9_8_6,SE-PR,600.197,5635508,TIMEOUT,0
u-TOKSIA,2021/e_10_5_10,SE-PR,600.386,10073260,TIMEOUT,0
u-TOKSIA,2021/b_7_4_6,SE-PR,600.058,15966444,TIMEOUT,0
u-TOKSIA,2021/e_8_6_7,SE-PR,600.101,41181200,TIMEOUT,0
u-TOKSIA,2021/e_5_8_9,SE-PR,42.9092,1219108,COMPLETED,1
u-TOKSIA,2021/b_5_8_10,SE-PR,113.483,1467836,COMPLETED,1
u-TOKSIA,2021/be_5_2_8,SE-PR,78.1657,1185928,COMPLETED,1
u-TOKSIA,2021/e_6_2_7,SE-PR,95.0343,3258476,COMPLETED,1
u-TOKSIA,2021/be_7_10_8,SE-PR,600.047,16302284,TIMEOUT,0
u-TOKSIA,2021/be_8_10_10,SE-PR,600.095,3178916,TIMEOUT,0
u-TOKSIA,2021/e_7_5_10,SE-PR,475.973,13229316,COMPLETED,1
u-TOKSIA,2021/e_6_5_10,SE-PR,106.999,3624300,COMPLETED,1
u-TOKSIA,2021/b_5_8_7,SE-PR,132.437,1473788,COMPLETED,1
u-TOKSIA,2021/b_6_10_6,SE-PR,523.064,4836856,COMPLETED,1
u-TOKSIA,2021/b_5_8_9,SE-PR,170.022,1483368,COMPLETED,1
u-TOKSIA,2021/e_5_10_7,SE-PR,70.1413,1207212,COMPLETED,1
u-TOKSIA,2021/e_9_4_7,SE-PR,600.159,5187220,TIMEOUT,0
u-TOKSIA,2021/e_9_8_10,SE-PR,600.202,5707884,TIMEOUT,0
u-TOKSIA,2021/b_6_4_6,SE-PR,266.659,4558232,COMPLETED,1
u-TOKSIA,2021/be_9_4_6,SE-PR,600.158,5185128,TIMEOUT,0
u-TOKSIA,2021/be_9_10_8,SE-PR,600.203,7890156,TIMEOUT,0
u-TOKSIA,2021/e_9_8_7,SE-PR,600.223,5608124,TIMEOUT,0
u-TOKSIA,2021/b_6_6_10,SE-PR,445.713,4201156,COMPLETED,1
u-TOKSIA,2021/e_6_4_6,SE-PR,80.8161,3362012,COMPLETED,1
u-TOKSIA,2021/e_8_1_10,SE-PR,600.057,45022988,TIMEOUT,0
u-TOKSIA,2021/b_9_4_7,SE-PR,600.229,9598768,TIMEOUT,0
u-TOKSIA,2021/be_10_7_10,SE-PR,600.462,13235496,TIMEOUT,0
u-TOKSIA,2021/b_7_6_10,SE-PR,600.052,18335876,TIMEOUT,0
u-TOKSIA,2021/be_5_2_6,SE-PR,68.1161,1177564,COMPLETED,1
u-TOKSIA,2021/be_9_6_6,SE-PR,600.169,5504528,TIMEOUT,0
u-TOKSIA,2021/e_7_8_6,SE-PR,571.529,13586252,COMPLETED,1
u-TOKSIA,2021/be_10_4_10,SE-PR,600.341,9850584,TIMEOUT,0
u-TOKSIA,2021/e_6_3_10,SE-PR,90.7685,3201424,COMPLETED,1
u-TOKSIA,2021/be_6_6_10,SE-PR,382.37,4295628,COMPLETED,1
u-TOKSIA,2021/e_7_3_10,SE-PR,249.412,11575744,COMPLETED,1
