,year,solver,track,instances,cpu-time,memory,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
8553,2021,ASPARTIX-V,EE-PR,2021/instances/2021/b_5_8_8.tgf,600.095,2348040.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8554,2021,FUDGE,EE-PR,2021/instances/2021/b_5_8_8.tgf,600.014,3913628.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8555,2021,PYGLAF,EE-PR,2021/instances/2021/b_5_8_8.tgf,600.406,1174692.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8556,2021,ConArg,DC-PR,2021/instances/2021/b_5_8_8.tgf,602.267,66503072.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8557,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/b_5_8_8.tgf,3.91175,584264.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8558,2021,u-TOKSIA,DC-PR,2021/instances/2021/b_5_8_8.tgf,2.09449,312812.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8559,2021,ASPARTIX-V,DC-PR,2021/instances/2021/b_5_8_8.tgf,27.0494,1047096.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8560,2021,FUDGE,DC-PR,2021/instances/2021/b_5_8_8.tgf,28.8909,1842144.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8561,2021,PYGLAF,DC-PR,2021/instances/2021/b_5_8_8.tgf,29.6975,760236.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8562,2021,ConArg,DS-PR,2021/instances/2021/b_5_8_8.tgf,600.183,4770744.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8563,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/b_5_8_8.tgf,156.385,2910124.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8564,2021,u-TOKSIA,DS-PR,2021/instances/2021/b_5_8_8.tgf,121.857,1490120.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8565,2021,ASPARTIX-V,DS-PR,2021/instances/2021/b_5_8_8.tgf,599.922,1397476.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8566,2021,FUDGE,DS-PR,2021/instances/2021/b_5_8_8.tgf,28.0875,3115892.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8567,2021,PYGLAF,DS-PR,2021/instances/2021/b_5_8_8.tgf,58.5116,895572.0,12600,906461,0.00570963,1,1,1,12600.0,12600
8568,2021,ConArg,SE-PR,2021/instances/2021/be_8_2_7.tgf,601.822,36070808.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8569,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/be_8_2_7.tgf,602.077,69519108.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8570,2021,u-TOKSIA,SE-PR,2021/instances/2021/be_8_2_7.tgf,600.096,45129728.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8571,2021,ASPARTIX-V,SE-PR,2021/instances/2021/be_8_2_7.tgf,599.62,6732268.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8572,2021,FUDGE,SE-PR,2021/instances/2021/be_8_2_7.tgf,600.271,28163684.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8573,2021,PYGLAF,SE-PR,2021/instances/2021/be_8_2_7.tgf,596.344,4488064.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8574,2021,ConArg,EE-PR,2021/instances/2021/be_8_2_7.tgf,601.694,35974244.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8575,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/be_8_2_7.tgf,158.181,7969240.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8576,2021,u-TOKSIA,EE-PR,2021/instances/2021/be_8_2_7.tgf,600.069,45130552.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8577,2021,ASPARTIX-V,EE-PR,2021/instances/2021/be_8_2_7.tgf,600.211,6841028.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8578,2021,FUDGE,EE-PR,2021/instances/2021/be_8_2_7.tgf,600.295,28163684.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8579,2021,PYGLAF,EE-PR,2021/instances/2021/be_8_2_7.tgf,595.943,4488072.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8580,2021,ConArg,DC-PR,2021/instances/2021/be_8_2_7.tgf,601.731,34253756.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8581,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/be_8_2_7.tgf,16.5532,3338384.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8582,2021,u-TOKSIA,DC-PR,2021/instances/2021/be_8_2_7.tgf,13.1083,1957560.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8583,2021,ASPARTIX-V,DC-PR,2021/instances/2021/be_8_2_7.tgf,166.912,4443020.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8584,2021,FUDGE,DC-PR,2021/instances/2021/be_8_2_7.tgf,126.525,15820392.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8585,2021,PYGLAF,DC-PR,2021/instances/2021/be_8_2_7.tgf,92.1791,4311672.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8586,2021,ConArg,DS-PR,2021/instances/2021/be_8_2_7.tgf,601.092,23808760.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8587,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/be_8_2_7.tgf,163.612,6729648.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8588,2021,u-TOKSIA,DS-PR,2021/instances/2021/be_8_2_7.tgf,600.08,2599800.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8589,2021,ASPARTIX-V,DS-PR,2021/instances/2021/be_8_2_7.tgf,598.599,6720120.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8590,2021,FUDGE,DS-PR,2021/instances/2021/be_8_2_7.tgf,319.07,30324124.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8591,2021,PYGLAF,DS-PR,2021/instances/2021/be_8_2_7.tgf,452.379,5175164.0,88950,6362561,0.00175901,1,1,1,88950.0,88950
8592,2021,ConArg,SE-PR,2021/instances/2021/b_6_6_8.tgf,600.582,13006972.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8593,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/b_6_6_8.tgf,158.797,11537960.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8594,2021,u-TOKSIA,SE-PR,2021/instances/2021/b_6_6_8.tgf,600.029,4199432.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8595,2021,ASPARTIX-V,SE-PR,2021/instances/2021/b_6_6_8.tgf,600.053,2197256.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8596,2021,FUDGE,SE-PR,2021/instances/2021/b_6_6_8.tgf,335.658,6613940.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8597,2021,PYGLAF,SE-PR,2021/instances/2021/b_6_6_8.tgf,599.81,1598748.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8598,2021,ConArg,EE-PR,2021/instances/2021/b_6_6_8.tgf,600.588,13006972.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8599,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/b_6_6_8.tgf,170.638,14866620.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8600,2021,u-TOKSIA,EE-PR,2021/instances/2021/b_6_6_8.tgf,600.024,4684176.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8601,2021,ASPARTIX-V,EE-PR,2021/instances/2021/b_6_6_8.tgf,600.077,2309984.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8602,2021,FUDGE,EE-PR,2021/instances/2021/b_6_6_8.tgf,600.085,6613940.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8603,2021,PYGLAF,EE-PR,2021/instances/2021/b_6_6_8.tgf,599.816,1598748.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8604,2021,ConArg,DC-PR,2021/instances/2021/b_6_6_8.tgf,602.162,71466980.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8605,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/b_6_6_8.tgf,6.13113,1317872.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8606,2021,u-TOKSIA,DC-PR,2021/instances/2021/b_6_6_8.tgf,262.409,1753416.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8607,2021,ASPARTIX-V,DC-PR,2021/instances/2021/b_6_6_8.tgf,63.0471,1470512.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8608,2021,FUDGE,DC-PR,2021/instances/2021/b_6_6_8.tgf,140.671,4808240.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8609,2021,PYGLAF,DC-PR,2021/instances/2021/b_6_6_8.tgf,105.909,1686172.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8610,2021,ConArg,DS-PR,2021/instances/2021/b_6_6_8.tgf,600.575,13006972.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8611,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/b_6_6_8.tgf,180.218,14311544.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8612,2021,u-TOKSIA,DS-PR,2021/instances/2021/b_6_6_8.tgf,347.419,4701736.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8613,2021,ASPARTIX-V,DS-PR,2021/instances/2021/b_6_6_8.tgf,599.741,2332492.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8614,2021,FUDGE,DS-PR,2021/instances/2021/b_6_6_8.tgf,125.138,8490964.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8615,2021,PYGLAF,DS-PR,2021/instances/2021/b_6_6_8.tgf,100.436,1675148.0,25400,1803753,0.00279582,1,1,1,25400.0,25400
8616,2021,ConArg,SE-PR,2021/instances/2021/b_6_4_9.tgf,600.439,9797808.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8617,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/b_6_4_9.tgf,141.854,7287344.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8618,2021,u-TOKSIA,SE-PR,2021/instances/2021/b_6_4_9.tgf,236.456,4507388.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8619,2021,ASPARTIX-V,SE-PR,2021/instances/2021/b_6_4_9.tgf,597.675,2014780.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8620,2021,FUDGE,SE-PR,2021/instances/2021/b_6_4_9.tgf,416.223,4761944.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8621,2021,PYGLAF,SE-PR,2021/instances/2021/b_6_4_9.tgf,599.903,1420504.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8622,2021,ConArg,EE-PR,2021/instances/2021/b_6_4_9.tgf,600.442,9797808.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8623,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/b_6_4_9.tgf,174.083,5641964.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8624,2021,u-TOKSIA,EE-PR,2021/instances/2021/b_6_4_9.tgf,600.015,4507672.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8625,2021,ASPARTIX-V,EE-PR,2021/instances/2021/b_6_4_9.tgf,600.074,2127464.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8626,2021,FUDGE,EE-PR,2021/instances/2021/b_6_4_9.tgf,600.069,6782324.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8627,2021,PYGLAF,EE-PR,2021/instances/2021/b_6_4_9.tgf,599.915,1420500.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8628,2021,ConArg,DC-PR,2021/instances/2021/b_6_4_9.tgf,602.008,57835488.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8629,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/b_6_4_9.tgf,4.80893,1036196.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8630,2021,u-TOKSIA,DC-PR,2021/instances/2021/b_6_4_9.tgf,228.408,1604528.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8631,2021,ASPARTIX-V,DC-PR,2021/instances/2021/b_6_4_9.tgf,43.1283,1423872.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8632,2021,FUDGE,DC-PR,2021/instances/2021/b_6_4_9.tgf,24.6774,3043584.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8633,2021,PYGLAF,DC-PR,2021/instances/2021/b_6_4_9.tgf,84.3447,1628836.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8634,2021,ConArg,DS-PR,2021/instances/2021/b_6_4_9.tgf,600.414,9797808.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8635,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/b_6_4_9.tgf,174.357,7556268.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8636,2021,u-TOKSIA,DS-PR,2021/instances/2021/b_6_4_9.tgf,364.498,4539236.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8637,2021,ASPARTIX-V,DS-PR,2021/instances/2021/b_6_4_9.tgf,599.742,2367512.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8638,2021,FUDGE,DS-PR,2021/instances/2021/b_6_4_9.tgf,95.0863,6529100.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8639,2021,PYGLAF,DS-PR,2021/instances/2021/b_6_4_9.tgf,98.2395,1620348.0,25400,1702324,0.00263861,1,1,1,25400.0,25400
8640,2021,ConArg,SE-PR,2021/instances/2021/b_10_1_10.tgf,601.016,22361104.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8641,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/b_10_1_10.tgf,184.161,19857608.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8642,2021,u-TOKSIA,SE-PR,2021/instances/2021/b_10_1_10.tgf,600.341,9023160.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8643,2021,ASPARTIX-V,SE-PR,2021/instances/2021/b_10_1_10.tgf,597.973,24367568.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8644,2021,FUDGE,SE-PR,2021/instances/2021/b_10_1_10.tgf,600.91,20447732.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8645,2021,PYGLAF,SE-PR,2021/instances/2021/b_10_1_10.tgf,579.85,16336152.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8646,2021,ConArg,EE-PR,2021/instances/2021/b_10_1_10.tgf,601.035,22266840.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8647,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/b_10_1_10.tgf,398.481,19925160.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8648,2021,u-TOKSIA,EE-PR,2021/instances/2021/b_10_1_10.tgf,600.329,9027788.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8649,2021,ASPARTIX-V,EE-PR,2021/instances/2021/b_10_1_10.tgf,600.91,24444068.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8650,2021,FUDGE,EE-PR,2021/instances/2021/b_10_1_10.tgf,600.879,19120492.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8651,2021,PYGLAF,EE-PR,2021/instances/2021/b_10_1_10.tgf,580.348,16336152.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8652,2021,ConArg,DC-PR,2021/instances/2021/b_10_1_10.tgf,601.029,22164856.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8653,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/b_10_1_10.tgf,72.6815,13138404.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8654,2021,u-TOKSIA,DC-PR,2021/instances/2021/b_10_1_10.tgf,600.332,8656308.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8655,2021,ASPARTIX-V,DC-PR,2021/instances/2021/b_10_1_10.tgf,592.613,15595852.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8656,2021,FUDGE,DC-PR,2021/instances/2021/b_10_1_10.tgf,600.88,19206328.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8657,2021,PYGLAF,DC-PR,2021/instances/2021/b_10_1_10.tgf,579.596,20014376.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8658,2021,ConArg,DS-PR,2021/instances/2021/b_10_1_10.tgf,601.017,22294848.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8659,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/b_10_1_10.tgf,408.953,19996528.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8660,2021,u-TOKSIA,DS-PR,2021/instances/2021/b_10_1_10.tgf,600.316,9029008.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8661,2021,ASPARTIX-V,DS-PR,2021/instances/2021/b_10_1_10.tgf,592.724,17902136.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8662,2021,FUDGE,DS-PR,2021/instances/2021/b_10_1_10.tgf,600.899,23935976.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8663,2021,PYGLAF,DS-PR,2021/instances/2021/b_10_1_10.tgf,580.397,20021860.0,409400,25632162,0.244966,1,1,1,409400.0,409400
8664,2021,ConArg,SE-PR,2021/instances/2021/be_5_2_10.tgf,600.138,3096328.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8665,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/be_5_2_10.tgf,16.4433,1232876.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8666,2021,u-TOKSIA,SE-PR,2021/instances/2021/be_5_2_10.tgf,74.8682,1210764.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8667,2021,ASPARTIX-V,SE-PR,2021/instances/2021/be_5_2_10.tgf,94.549,1053448.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8668,2021,FUDGE,SE-PR,2021/instances/2021/be_5_2_10.tgf,35.5094,1146808.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8669,2021,PYGLAF,SE-PR,2021/instances/2021/be_5_2_10.tgf,116.459,673068.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8670,2021,ConArg,EE-PR,2021/instances/2021/be_5_2_10.tgf,600.125,3096328.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8671,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/be_5_2_10.tgf,167.754,2251512.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8672,2021,u-TOKSIA,EE-PR,2021/instances/2021/be_5_2_10.tgf,600.012,1210864.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8673,2021,ASPARTIX-V,EE-PR,2021/instances/2021/be_5_2_10.tgf,600.126,2896000.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8674,2021,FUDGE,EE-PR,2021/instances/2021/be_5_2_10.tgf,600.033,2169540.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8675,2021,PYGLAF,EE-PR,2021/instances/2021/be_5_2_10.tgf,600.614,5328032.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8676,2021,ConArg,DC-PR,2021/instances/2021/be_5_2_10.tgf,602.536,65231004.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8677,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/be_5_2_10.tgf,2.38105,557168.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8678,2021,u-TOKSIA,DC-PR,2021/instances/2021/be_5_2_10.tgf,2.86695,270980.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8679,2021,ASPARTIX-V,DC-PR,2021/instances/2021/be_5_2_10.tgf,18.6561,1030468.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8680,2021,FUDGE,DC-PR,2021/instances/2021/be_5_2_10.tgf,7.24191,737968.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8681,2021,PYGLAF,DC-PR,2021/instances/2021/be_5_2_10.tgf,23.7834,665416.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8682,2021,ConArg,DS-PR,2021/instances/2021/be_5_2_10.tgf,600.089,3096328.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8683,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/be_5_2_10.tgf,78.6482,2802440.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8684,2021,u-TOKSIA,DS-PR,2021/instances/2021/be_5_2_10.tgf,109.376,1234880.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8685,2021,ASPARTIX-V,DS-PR,2021/instances/2021/be_5_2_10.tgf,165.535,1222368.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8686,2021,FUDGE,DS-PR,2021/instances/2021/be_5_2_10.tgf,14.2265,1700856.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8687,2021,PYGLAF,DS-PR,2021/instances/2021/be_5_2_10.tgf,38.0215,741292.0,11250,764473,0.00604028,1,1,1,11250.0,11250
8688,2021,ConArg,SE-PR,2021/instances/2021/e_10_2_10.tgf,601.039,22283880.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8689,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/e_10_2_10.tgf,394.212,19422348.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8690,2021,u-TOKSIA,SE-PR,2021/instances/2021/e_10_2_10.tgf,600.309,9103584.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8691,2021,ASPARTIX-V,SE-PR,2021/instances/2021/e_10_2_10.tgf,597.798,24103776.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8692,2021,FUDGE,SE-PR,2021/instances/2021/e_10_2_10.tgf,600.88,19180344.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8693,2021,PYGLAF,SE-PR,2021/instances/2021/e_10_2_10.tgf,580.946,15551184.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8694,2021,ConArg,EE-PR,2021/instances/2021/e_10_2_10.tgf,600.997,22258272.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8695,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/e_10_2_10.tgf,364.264,19466472.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8696,2021,u-TOKSIA,EE-PR,2021/instances/2021/e_10_2_10.tgf,600.341,8887892.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8697,2021,ASPARTIX-V,EE-PR,2021/instances/2021/e_10_2_10.tgf,600.882,24230920.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8698,2021,FUDGE,EE-PR,2021/instances/2021/e_10_2_10.tgf,600.921,20656980.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8699,2021,PYGLAF,EE-PR,2021/instances/2021/e_10_2_10.tgf,580.266,15551180.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8700,2021,ConArg,DC-PR,2021/instances/2021/e_10_2_10.tgf,601.049,22212200.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8701,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/e_10_2_10.tgf,74.314,12811724.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8702,2021,u-TOKSIA,DC-PR,2021/instances/2021/e_10_2_10.tgf,600.291,8547056.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8703,2021,ASPARTIX-V,DC-PR,2021/instances/2021/e_10_2_10.tgf,593.103,15479772.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8704,2021,FUDGE,DC-PR,2021/instances/2021/e_10_2_10.tgf,600.88,18979008.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8705,2021,PYGLAF,DC-PR,2021/instances/2021/e_10_2_10.tgf,580.502,19272864.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8706,2021,ConArg,DS-PR,2021/instances/2021/e_10_2_10.tgf,601.019,22325916.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8707,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/e_10_2_10.tgf,348.656,18744448.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8708,2021,u-TOKSIA,DS-PR,2021/instances/2021/e_10_2_10.tgf,600.309,8896552.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8709,2021,ASPARTIX-V,DS-PR,2021/instances/2021/e_10_2_10.tgf,592.949,18732268.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8710,2021,FUDGE,DS-PR,2021/instances/2021/e_10_2_10.tgf,600.91,24816620.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8711,2021,PYGLAF,DS-PR,2021/instances/2021/e_10_2_10.tgf,581.315,19407312.0,307050,25066076,0.00613554,1,1,1,307050.0,307050
8712,2021,ConArg,SE-PR,2021/instances/2021/e_6_2_6.tgf,600.242,6077244.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8713,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/e_6_2_6.tgf,35.9095,2475504.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8714,2021,u-TOKSIA,SE-PR,2021/instances/2021/e_6_2_6.tgf,122.773,3437164.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8715,2021,ASPARTIX-V,SE-PR,2021/instances/2021/e_6_2_6.tgf,217.64,1856164.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8716,2021,FUDGE,SE-PR,2021/instances/2021/e_6_2_6.tgf,71.1697,2170276.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8717,2021,PYGLAF,SE-PR,2021/instances/2021/e_6_2_6.tgf,600.203,1215756.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8718,2021,ConArg,EE-PR,2021/instances/2021/e_6_2_6.tgf,600.274,6077244.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8719,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/e_6_2_6.tgf,210.154,6012900.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8720,2021,u-TOKSIA,EE-PR,2021/instances/2021/e_6_2_6.tgf,600.013,3437340.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8721,2021,ASPARTIX-V,EE-PR,2021/instances/2021/e_6_2_6.tgf,600.126,3044292.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8722,2021,FUDGE,EE-PR,2021/instances/2021/e_6_2_6.tgf,600.025,2170276.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8723,2021,PYGLAF,EE-PR,2021/instances/2021/e_6_2_6.tgf,600.122,1215760.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8724,2021,ConArg,DC-PR,2021/instances/2021/e_6_2_6.tgf,602.688,85540464.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8725,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/e_6_2_6.tgf,3.63227,997036.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8726,2021,u-TOKSIA,DC-PR,2021/instances/2021/e_6_2_6.tgf,49.5662,1054572.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8727,2021,ASPARTIX-V,DC-PR,2021/instances/2021/e_6_2_6.tgf,36.7107,1334632.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8728,2021,FUDGE,DC-PR,2021/instances/2021/e_6_2_6.tgf,13.3607,1619452.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8729,2021,PYGLAF,DC-PR,2021/instances/2021/e_6_2_6.tgf,57.8764,1277648.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
8730,2021,ConArg,DS-PR,2021/instances/2021/e_6_2_6.tgf,600.235,6077244.0,19050,1496792,0.0041245,1,1,1,19050.0,19050
