solver,instance,semantics,time,mem,status,score
mu-toksia,B-2-WS_200_20_90_50.apx,EE-CO,3.434,2891776,COMPLETED,1
mu-toksia,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,0.94,2887680,COMPLETED,1
mu-toksia,B-3-stb_327_100.apx,EE-CO,40.774,35844096,COMPLETED,1
mu-toksia,B-3-stb_339_393.apx,EE-CO,32.599,32063488,COMPLETED,1
mu-toksia,B-3-stb_380_405.apx,EE-CO,5.841,2887680,COMPLETED,1
mu-toksia,B-3-stb_390_450.apx,EE-CO,7.029,2887680,COMPLETED,1
mu-toksia,B-3-stb_428_430.apx,EE-CO,10.004,3059712,COMPLETED,1
mu-toksia,B-3-stb_430_209.apx,EE-CO,11.697,2887680,COMPLETED,1
mu-toksia,B-3-stb_457_193.apx,EE-CO,8.45,2887680,COMPLETED,1
mu-toksia,B-3-stb_522_11.apx,EE-CO,1.301,2891776,COMPLETED,1
mu-toksia,B-3-stb_590_330.apx,EE-CO,2.464,2883584,COMPLETED,1
mu-toksia,B-3-stb_696_368.apx,EE-CO,5.024,2887680,COMPLETED,1
mu-toksia,B-3-stb_696_412.apx,EE-CO,3.851,2891776,COMPLETED,1
mu-toksia,B-3-stb_763_492.apx,EE-CO,2.872,2887680,COMPLETED,1
mu-toksia,B-3-stb_767_429.apx,EE-CO,1.693,2883584,COMPLETED,1
mu-toksia,B-3-WS_300_16_70_30.apx,EE-CO,12.254,2887680,COMPLETED,1
mu-toksia,B-3-WS_300_16_90_30.apx,EE-CO,7.993,2891776,COMPLETED,1
mu-toksia,B-4-stb_547_485.apx,EE-CO,9.552,2887680,COMPLETED,1
mu-toksia,C-1-admbuster_1000.apx,EE-CO,0.334,2891776,COMPLETED,1
mu-toksia,C-1-admbuster_10000.apx,EE-CO,0.439,2887680,COMPLETED,1
mu-toksia,C-1-admbuster_6000.apx,EE-CO,0.332,2887680,COMPLETED,1
mu-toksia,C-1-admbuster_8000.apx,EE-CO,0.367,2887680,COMPLETED,1
mu-toksia,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08.apx,EE-CO,0.33,3059712,COMPLETED,1
mu-toksia,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07.apx,EE-CO,0.348,2887680,COMPLETED,1
mu-toksia,C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02.apx,EE-CO,0.267,2875392,COMPLETED,1
mu-toksia,C-1-BA_120_20_5.apx,EE-CO,0.418,2887680,COMPLETED,1
mu-toksia,C-1-BA_60_60_2.apx,EE-CO,0.581,2887680,COMPLETED,1
mu-toksia,C-1-BA_80_20_4.apx,EE-CO,0.396,2891776,COMPLETED,1
mu-toksia,C-1-bluestar-or-us.gml.20.apx,EE-CO,0.251,2883584,COMPLETED,1
mu-toksia,C-1-calaveras-transit_20151216_1707.gml.50.apx,EE-CO,1.164,2875392,COMPLETED,1
mu-toksia,C-1-ER_100_100_3.apx,EE-CO,0.27,2891776,COMPLETED,1
mu-toksia,C-1-grd_1222_5_4.apx,EE-CO,0.293,2883584,COMPLETED,1
mu-toksia,C-1-grd_3018_3_7.apx,EE-CO,0.435,2887680,COMPLETED,1
mu-toksia,C-1-grd_489_5_8.apx,EE-CO,0.337,2891776,COMPLETED,1
mu-toksia,C-1-grd_5178_1_1.apx,EE-CO,0.495,2887680,COMPLETED,1
mu-toksia,C-1-grd_8034_1_2.apx,EE-CO,0.846,2891776,COMPLETED,1
mu-toksia,C-1-stb_234_487.apx,EE-CO,0.331,2887680,COMPLETED,1
mu-toksia,C-1-stb_373_251.apx,EE-CO,0.304,3051520,COMPLETED,1
mu-toksia,C-1-stb_463_93.apx,EE-CO,0.651,2883584,COMPLETED,1
mu-toksia,C-1-WS_200_28_70_10.apx,EE-CO,5.412,2887680,COMPLETED,1
mu-toksia,C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,EE-CO,0.554,2891776,COMPLETED,1
mu-toksia,C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-CO,0.874,2883584,COMPLETED,1
mu-toksia,C-2-afinput_exp_cycles_depvary_step3_batch_yyy08.apx,EE-CO,0.52,2887680,COMPLETED,1
mu-toksia,C-2-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-CO,0.553,2887680,COMPLETED,1
mu-toksia,C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.apx,EE-CO,0.721,2891776,COMPLETED,1
mu-toksia,C-2-stb_304_352.apx,EE-CO,33.929,30486528,COMPLETED,1
mu-toksia,C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,0.995,2891776,COMPLETED,1
mu-toksia,Medium-result-b1.apx,EE-CO,0.713,2879488,COMPLETED,1
mu-toksia,Medium-result-b16.apx,EE-CO,0.534,2891776,COMPLETED,1
mu-toksia,Medium-result-b17.apx,EE-CO,0.914,2879488,COMPLETED,1
mu-toksia,Medium-result-b2.apx,EE-CO,1.458,2891776,COMPLETED,1
mu-toksia,Medium-result-b23.apx,EE-CO,1.078,2895872,COMPLETED,1
mu-toksia,Medium-result-b24.apx,EE-CO,0.453,2887680,COMPLETED,1
mu-toksia,Medium-result-b25.apx,EE-CO,1.098,2887680,COMPLETED,1
mu-toksia,n100p3q34ve.apx,EE-CO,1.111,2883584,COMPLETED,1
mu-toksia,n100p5q2.apx,EE-CO,0.351,2891776,COMPLETED,1
mu-toksia,n128p5q2_ve.apx,EE-CO,0.574,2887680,COMPLETED,1
mu-toksia,n160p3q24e.apx,EE-CO,9.203,2887680,COMPLETED,1
mu-toksia,n160p5q2_ve.apx,EE-CO,1.31,2887680,COMPLETED,1
mu-toksia,n192p5q2_ve.apx,EE-CO,4.061,2887680,COMPLETED,1
mu-toksia,n224p5q2_ve.apx,EE-CO,10.292,2879488,COMPLETED,1
mu-toksia,n256p3q08n.apx,EE-CO,211.748,88563712,COMPLETED,1
mu-toksia,n256p5q2_e.apx,EE-CO,22.783,2887680,COMPLETED,1
mu-toksia,n320p5q2_n.apx,EE-CO,143.898,90816512,COMPLETED,1
mu-toksia,Small-result-b10.apx,EE-CO,0.317,2891776,COMPLETED,1
mu-toksia,Small-result-b100.apx,EE-CO,0.36,2879488,COMPLETED,1
mu-toksia,Small-result-b101.apx,EE-CO,0.387,3059712,COMPLETED,1
mu-toksia,Small-result-b102.apx,EE-CO,0.257,2883584,COMPLETED,1
mu-toksia,Small-result-b103.apx,EE-CO,0.378,2891776,COMPLETED,1
mu-toksia,Small-result-b104.apx,EE-CO,0.275,2887680,COMPLETED,1
mu-toksia,Small-result-b105.apx,EE-CO,0.331,2887680,COMPLETED,1
mu-toksia,Small-result-b106.apx,EE-CO,0.267,2887680,COMPLETED,1
mu-toksia,Small-result-b107.apx,EE-CO,0.269,2887680,COMPLETED,1
mu-toksia,Small-result-b108.apx,EE-CO,0.276,2875392,COMPLETED,1
mu-toksia,Small-result-b11.apx,EE-CO,0.265,2891776,COMPLETED,1
mu-toksia,Small-result-b12.apx,EE-CO,0.26,2887680,COMPLETED,1
mu-toksia,Small-result-b13.apx,EE-CO,0.259,2883584,COMPLETED,1
mu-toksia,Small-result-b14.apx,EE-CO,0.266,2887680,COMPLETED,1
mu-toksia,Small-result-b15.apx,EE-CO,0.377,2887680,COMPLETED,1
mu-toksia,Small-result-b16.apx,EE-CO,0.264,2887680,COMPLETED,1
mu-toksia,Small-result-b17.apx,EE-CO,0.263,2887680,COMPLETED,1
mu-toksia,Small-result-b18.apx,EE-CO,0.456,2891776,COMPLETED,1
mu-toksia,Small-result-b19.apx,EE-CO,0.274,2879488,COMPLETED,1
mu-toksia,Small-result-b2.apx,EE-CO,0.331,2887680,COMPLETED,1
mu-toksia,Small-result-b20.apx,EE-CO,0.344,2887680,COMPLETED,1
mu-toksia,Small-result-b21.apx,EE-CO,0.257,2887680,COMPLETED,1
mu-toksia,Small-result-b22.apx,EE-CO,0.363,3055616,COMPLETED,1
mu-toksia,Small-result-b23.apx,EE-CO,0.255,2883584,COMPLETED,1
mu-toksia,Small-result-b24.apx,EE-CO,0.268,2891776,COMPLETED,1
mu-toksia,Small-result-b25.apx,EE-CO,0.276,2883584,COMPLETED,1
mu-toksia,Small-result-b26.apx,EE-CO,0.265,2883584,COMPLETED,1
mu-toksia,Small-result-b27.apx,EE-CO,0.271,2879488,COMPLETED,1
mu-toksia,Small-result-b28.apx,EE-CO,0.507,2887680,COMPLETED,1
mu-toksia,Small-result-b29.apx,EE-CO,0.267,2891776,COMPLETED,1
mu-toksia,Small-result-b3.apx,EE-CO,0.264,2883584,COMPLETED,1
mu-toksia,Small-result-b30.apx,EE-CO,0.272,2887680,COMPLETED,1
mu-toksia,Small-result-b31.apx,EE-CO,0.269,2891776,COMPLETED,1
mu-toksia,Small-result-b33.apx,EE-CO,0.266,2891776,COMPLETED,1
mu-toksia,Small-result-b34.apx,EE-CO,0.268,2895872,COMPLETED,1
mu-toksia,Small-result-b35.apx,EE-CO,0.266,2887680,COMPLETED,1
mu-toksia,Small-result-b36.apx,EE-CO,0.252,2887680,COMPLETED,1
mu-toksia,Small-result-b37.apx,EE-CO,0.271,2887680,COMPLETED,1
mu-toksia,Small-result-b38.apx,EE-CO,0.365,2887680,COMPLETED,1
mu-toksia,Small-result-b39.apx,EE-CO,0.264,2887680,COMPLETED,1
mu-toksia,Small-result-b4.apx,EE-CO,0.311,2891776,COMPLETED,1
mu-toksia,Small-result-b40.apx,EE-CO,0.271,2883584,COMPLETED,1
mu-toksia,Small-result-b41.apx,EE-CO,0.271,2887680,COMPLETED,1
mu-toksia,Small-result-b42.apx,EE-CO,0.262,3051520,COMPLETED,1
mu-toksia,Small-result-b43.apx,EE-CO,0.265,2895872,COMPLETED,1
mu-toksia,Small-result-b44.apx,EE-CO,0.255,2875392,COMPLETED,1
mu-toksia,Small-result-b45.apx,EE-CO,0.265,2891776,COMPLETED,1
mu-toksia,Small-result-b46.apx,EE-CO,0.318,2887680,COMPLETED,1
mu-toksia,Small-result-b47.apx,EE-CO,0.26,2887680,COMPLETED,1
mu-toksia,Small-result-b48.apx,EE-CO,0.381,2891776,COMPLETED,1
mu-toksia,Small-result-b49.apx,EE-CO,0.276,2883584,COMPLETED,1
mu-toksia,Small-result-b5.apx,EE-CO,0.376,2887680,COMPLETED,1
mu-toksia,Small-result-b50.apx,EE-CO,0.263,2891776,COMPLETED,1
mu-toksia,Small-result-b51.apx,EE-CO,0.388,2883584,COMPLETED,1
mu-toksia,Small-result-b52.apx,EE-CO,0.27,2887680,COMPLETED,1
mu-toksia,Small-result-b53.apx,EE-CO,0.256,2879488,COMPLETED,1
mu-toksia,Small-result-b54.apx,EE-CO,0.276,2887680,COMPLETED,1
mu-toksia,Small-result-b55.apx,EE-CO,0.329,2891776,COMPLETED,1
mu-toksia,Small-result-b56.apx,EE-CO,0.323,2891776,COMPLETED,1
mu-toksia,Small-result-b57.apx,EE-CO,0.267,2887680,COMPLETED,1
mu-toksia,Small-result-b58.apx,EE-CO,0.264,2887680,COMPLETED,1
mu-toksia,Small-result-b59.apx,EE-CO,0.269,2891776,COMPLETED,1
mu-toksia,Small-result-b6.apx,EE-CO,0.337,2883584,COMPLETED,1
mu-toksia,Small-result-b60.apx,EE-CO,0.355,2891776,COMPLETED,1
mu-toksia,Small-result-b61.apx,EE-CO,0.27,2891776,COMPLETED,1
mu-toksia,Small-result-b62.apx,EE-CO,0.269,2891776,COMPLETED,1
mu-toksia,Small-result-b63.apx,EE-CO,0.271,2883584,COMPLETED,1
mu-toksia,Small-result-b64.apx,EE-CO,0.388,2883584,COMPLETED,1
mu-toksia,Small-result-b65.apx,EE-CO,0.269,2895872,COMPLETED,1
mu-toksia,Small-result-b66.apx,EE-CO,0.266,2891776,COMPLETED,1
mu-toksia,Small-result-b67.apx,EE-CO,0.266,2891776,COMPLETED,1
mu-toksia,Small-result-b68.apx,EE-CO,0.375,2887680,COMPLETED,1
mu-toksia,Small-result-b69.apx,EE-CO,0.388,2887680,COMPLETED,1
mu-toksia,Small-result-b70.apx,EE-CO,0.326,2891776,COMPLETED,1
mu-toksia,Small-result-b71.apx,EE-CO,0.411,2891776,COMPLETED,1
mu-toksia,Small-result-b72.apx,EE-CO,0.266,2883584,COMPLETED,1
mu-toksia,Small-result-b73.apx,EE-CO,0.383,2891776,COMPLETED,1
mu-toksia,Small-result-b74.apx,EE-CO,0.256,2879488,COMPLETED,1
mu-toksia,Small-result-b75.apx,EE-CO,0.323,2879488,COMPLETED,1
mu-toksia,Small-result-b76.apx,EE-CO,0.266,2895872,COMPLETED,1
mu-toksia,Small-result-b77.apx,EE-CO,0.264,2891776,COMPLETED,1
mu-toksia,Small-result-b78.apx,EE-CO,0.268,2891776,COMPLETED,1
mu-toksia,Small-result-b79.apx,EE-CO,0.26,2887680,COMPLETED,1
mu-toksia,Small-result-b8.apx,EE-CO,0.36,2879488,COMPLETED,1
mu-toksia,Small-result-b80.apx,EE-CO,0.264,2887680,COMPLETED,1
mu-toksia,Small-result-b81.apx,EE-CO,0.265,2891776,COMPLETED,1
mu-toksia,Small-result-b82.apx,EE-CO,0.331,3055616,COMPLETED,1
mu-toksia,Small-result-b83.apx,EE-CO,0.321,2891776,COMPLETED,1
mu-toksia,Small-result-b84.apx,EE-CO,0.265,2887680,COMPLETED,1
mu-toksia,Small-result-b85.apx,EE-CO,0.246,3047424,COMPLETED,1
mu-toksia,Small-result-b86.apx,EE-CO,0.264,2891776,COMPLETED,1
mu-toksia,Small-result-b87.apx,EE-CO,0.266,2883584,COMPLETED,1
mu-toksia,Small-result-b88.apx,EE-CO,0.268,2887680,COMPLETED,1
mu-toksia,Small-result-b89.apx,EE-CO,0.275,2887680,COMPLETED,1
mu-toksia,Small-result-b9.apx,EE-CO,0.264,2887680,COMPLETED,1
mu-toksia,Small-result-b90.apx,EE-CO,0.379,2887680,COMPLETED,1
mu-toksia,Small-result-b91.apx,EE-CO,0.378,2879488,COMPLETED,1
mu-toksia,Small-result-b92.apx,EE-CO,0.27,2891776,COMPLETED,1
mu-toksia,Small-result-b93.apx,EE-CO,0.269,2891776,COMPLETED,1
mu-toksia,Small-result-b94.apx,EE-CO,0.342,2883584,COMPLETED,1
mu-toksia,Small-result-b95.apx,EE-CO,0.267,2879488,COMPLETED,1
mu-toksia,Small-result-b96.apx,EE-CO,0.26,2883584,COMPLETED,1
mu-toksia,Small-result-b97.apx,EE-CO,0.268,2887680,COMPLETED,1
mu-toksia,Small-result-b98.apx,EE-CO,0.375,2891776,COMPLETED,1
mu-toksia,Small-result-b99.apx,EE-CO,0.269,2891776,COMPLETED,1
mu-toksia,T-1-admbuster_1000.apx,EE-CO,0.27,2887680,COMPLETED,1
mu-toksia,T-1-admbuster_2000.apx,EE-CO,0.264,2875392,COMPLETED,1
mu-toksia,T-1-admbuster_4000.apx,EE-CO,0.29,2883584,COMPLETED,1
mu-toksia,T-1-admbuster_6000.apx,EE-CO,0.334,2887680,COMPLETED,1
mu-toksia,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.apx,EE-CO,0.347,2887680,COMPLETED,1
mu-toksia,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.apx,EE-CO,0.275,2879488,COMPLETED,1
mu-toksia,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.apx,EE-CO,0.346,2883584,COMPLETED,1
mu-toksia,T-1-BA_100_10_3.apx,EE-CO,0.27,2891776,COMPLETED,1
mu-toksia,T-1-BA_100_10_5.apx,EE-CO,0.254,2883584,COMPLETED,1
mu-toksia,T-1-BA_20_60_3.apx,EE-CO,0.352,2887680,COMPLETED,1
mu-toksia,T-1-BA_40_50_2.apx,EE-CO,0.274,3055616,COMPLETED,1
mu-toksia,T-1-BA_80_30_3.apx,EE-CO,9.224,2887680,COMPLETED,1
mu-toksia,T-1-caravan-airport-transportation_20151216_1604.gml.20.apx,EE-CO,0.344,2883584,COMPLETED,1
mu-toksia,T-1-cascadespoint-or-us.gml.20.apx,EE-CO,0.262,2887680,COMPLETED,1
mu-toksia,T-1-ER_100_30_5.apx,EE-CO,0.274,2887680,COMPLETED,1
mu-toksia,T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf.apx,EE-CO,2.963,2879488,COMPLETED,1
mu-toksia,T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf.apx,EE-CO,2.914,2875392,COMPLETED,1
mu-toksia,T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-CO,2.861,2887680,COMPLETED,1
mu-toksia,T-1-grd_1222_5_4.apx,EE-CO,0.311,2891776,COMPLETED,1
mu-toksia,T-1-grd_156_3_6.apx,EE-CO,0.33,2883584,COMPLETED,1
mu-toksia,T-1-grd_1892_1_3.apx,EE-CO,0.298,2883584,COMPLETED,1
mu-toksia,T-1-grd_2130_2_7.apx,EE-CO,0.332,2887680,COMPLETED,1
mu-toksia,T-1-stb_127_253.apx,EE-CO,0.254,2875392,COMPLETED,1
mu-toksia,T-1-stb_192_170.apx,EE-CO,0.253,2891776,COMPLETED,1
mu-toksia,T-1-stb_218_401.apx,EE-CO,0.278,2883584,COMPLETED,1
mu-toksia,T-1-stb_280_229.apx,EE-CO,0.269,2883584,COMPLETED,1
mu-toksia,T-2-admbuster_10000.apx,EE-CO,0.435,2891776,COMPLETED,1
mu-toksia,T-2-admbuster_8000.apx,EE-CO,0.361,2887680,COMPLETED,1
mu-toksia,T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03.apx,EE-CO,0.348,2887680,COMPLETED,1
mu-toksia,T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.apx,EE-CO,0.418,2887680,COMPLETED,1
mu-toksia,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-CO,0.393,2883584,COMPLETED,1
mu-toksia,T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.apx,EE-CO,0.347,2883584,COMPLETED,1
mu-toksia,T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-CO,0.48,2887680,COMPLETED,1
mu-toksia,T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.apx,EE-CO,1.067,2883584,COMPLETED,1
mu-toksia,T-2-grd_1697_5_7.apx,EE-CO,0.418,2891776,COMPLETED,1
mu-toksia,T-2-grd_3018_3_7.apx,EE-CO,0.466,2891776,COMPLETED,1
mu-toksia,T-2-grd_3434_3_2.apx,EE-CO,0.474,2879488,COMPLETED,1
mu-toksia,T-2-grd_4383_1_10.apx,EE-CO,0.43,2891776,COMPLETED,1
mu-toksia,T-2-grd_5178_1_1.apx,EE-CO,0.501,2887680,COMPLETED,1
mu-toksia,T-2-stb_265_466.apx,EE-CO,12.222,2883584,COMPLETED,1
mu-toksia,T-2-stb_339_81.apx,EE-CO,3.845,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-CO,0.459,2875392,COMPLETED,1
mu-toksia,T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09.apx,EE-CO,0.793,2879488,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_depvary_step3_batch_yyy08.apx,EE-CO,0.577,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_depvary_step4_batch_yyy04.apx,EE-CO,0.523,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-CO,0.556,2891776,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-CO,0.631,2891776,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-CO,0.388,2883584,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-CO,0.582,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-CO,0.471,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-CO,0.529,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-CO,0.574,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-CO,0.579,2887680,COMPLETED,1
mu-toksia,T-3-grd_8034_1_2.apx,EE-CO,0.766,2887680,COMPLETED,1
mu-toksia,T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,0.945,2891776,COMPLETED,1
mu-toksia,T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-CO,0.822,2879488,COMPLETED,1
mu-toksia,T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-CO,0.958,2887680,COMPLETED,1
mu-toksia,T-4-grd_6756_4_7.apx,EE-CO,1.591,2887680,COMPLETED,1
mu-toksia,T-4-grd_8020_3_4.apx,EE-CO,1.524,2879488,COMPLETED,1
pyglaf,A-1-admbuster_1000.apx,EE-CO,0.692,2887680,COMPLETED,1
pyglaf,A-1-admbuster_2000.apx,EE-CO,0.74,2887680,COMPLETED,1
pyglaf,A-1-admbuster_4000.apx,EE-CO,0.856,2887680,COMPLETED,1
pyglaf,A-1-admbuster_6000.apx,EE-CO,0.873,2891776,COMPLETED,1
pyglaf,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.apx,EE-CO,0.67,2883584,COMPLETED,1
pyglaf,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.apx,EE-CO,0.651,2887680,COMPLETED,1
pyglaf,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.apx,EE-CO,0.625,2887680,COMPLETED,1
pyglaf,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.apx,EE-CO,0.621,2887680,COMPLETED,1
pyglaf,A-1-BA_120_30_3.apx,EE-CO,0.879,2883584,COMPLETED,1
pyglaf,A-1-BA_180_10_2.apx,EE-CO,0.625,2887680,COMPLETED,1
pyglaf,A-1-BA_200_10_5.apx,EE-CO,0.625,2887680,COMPLETED,1
pyglaf,A-1-BA_40_80_5.apx,EE-CO,0.773,2879488,COMPLETED,1
pyglaf,A-1-BA_60_70_3.apx,EE-CO,2.475,2879488,COMPLETED,1
pyglaf,A-1-brookings-or-us.gml.50.apx,EE-CO,0.625,2887680,COMPLETED,1
pyglaf,A-1-caravan-or-us.gml.80.apx,EE-CO,0.637,2883584,COMPLETED,1
pyglaf,A-1-ER_100_100_1.apx,EE-CO,0.764,2891776,COMPLETED,1
pyglaf,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.apx,EE-CO,0.717,2891776,COMPLETED,1
pyglaf,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.apx,EE-CO,0.632,2883584,COMPLETED,1
pyglaf,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-CO,0.846,2891776,COMPLETED,1
pyglaf,A-1-grd_1790_4_8.apx,EE-CO,2.079,2887680,COMPLETED,1
pyglaf,A-1-grd_2065_1_8.apx,EE-CO,1.07,2875392,COMPLETED,1
pyglaf,A-1-grd_418_2_9.apx,EE-CO,0.688,2879488,COMPLETED,1
pyglaf,A-1-grd_489_5_8.apx,EE-CO,0.789,2887680,COMPLETED,1
pyglaf,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.apx,EE-CO,0.652,2887680,COMPLETED,1
pyglaf,A-1-stb_190_70.apx,EE-CO,0.684,2883584,COMPLETED,1
pyglaf,A-1-stb_291_2.apx,EE-CO,2.515,2879488,COMPLETED,1
pyglaf,A-1-stb_389_42.apx,EE-CO,0.695,2879488,COMPLETED,1
pyglaf,A-1-stb_437_137.apx,EE-CO,0.668,2887680,COMPLETED,1
pyglaf,A-2-admbuster_10000.apx,EE-CO,1.166,2879488,COMPLETED,1
pyglaf,A-2-admbuster_8000.apx,EE-CO,0.955,2887680,COMPLETED,1
pyglaf,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,EE-CO,7.103,2887680,COMPLETED,1
pyglaf,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.apx,EE-CO,3.23,2887680,COMPLETED,1
pyglaf,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-CO,4.451,2875392,COMPLETED,1
pyglaf,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.apx,EE-CO,4.269,2875392,COMPLETED,1
pyglaf,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-CO,4.078,2891776,COMPLETED,1
pyglaf,A-2-BA_180_20_1.apx,EE-CO,0.988,2887680,COMPLETED,1
pyglaf,A-2-BA_200_30_2.apx,EE-CO,0.786,2887680,COMPLETED,1
pyglaf,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.apx,EE-CO,0.891,2879488,COMPLETED,1
pyglaf,A-2-grd_1697_5_7.apx,EE-CO,2.431,3051520,COMPLETED,1
pyglaf,A-2-grd_1948_5_1.apx,EE-CO,2.612,2895872,COMPLETED,1
pyglaf,A-2-grd_3018_3_7.apx,EE-CO,3.596,2887680,COMPLETED,1
pyglaf,A-2-grd_3908_2_1.apx,EE-CO,3.784,2891776,COMPLETED,1
pyglaf,A-2-grd_5178_1_1.apx,EE-CO,3.619,2887680,COMPLETED,1
pyglaf,A-2-stb_422_250.apx,EE-CO,15.999,2883584,COMPLETED,1
pyglaf,A-2-stb_428_430.apx,EE-CO,11.844,2879488,COMPLETED,1
pyglaf,A-2-stb_547_485.apx,EE-CO,8.705,2887680,COMPLETED,1
pyglaf,A-2-WS_300_16_70_30.apx,EE-CO,13.973,2887680,COMPLETED,1
pyglaf,A-2-WS_300_16_90_30.apx,EE-CO,8.086,2887680,COMPLETED,1
pyglaf,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.apx,EE-CO,4.691,2891776,COMPLETED,1
pyglaf,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-CO,5.094,2891776,COMPLETED,1
pyglaf,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-CO,13.322,3047424,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-CO,9.197,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-CO,7.068,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-CO,3.721,2891776,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.apx,EE-CO,6.747,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-CO,8.001,2887680,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-CO,4.877,2891776,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-CO,8.004,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-CO,9.77,2875392,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-CO,9.564,2883584,COMPLETED,1
pyglaf,A-3-bw2.pfile-4-02.pddl.2.cnf.apx,EE-CO,0.822,2891776,COMPLETED,1
pyglaf,A-3-grd_8034_1_2.apx,EE-CO,11.276,2879488,COMPLETED,1
pyglaf,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,18.456,2883584,COMPLETED,1
pyglaf,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-CO,17.412,2887680,COMPLETED,1
